timestamp,symbol,funding_rate,premium
2023-05-12T00:00:00.048000+00:00,BTC,-0.0006133368,-0.0009133368
2023-05-12T08:00:00.388000+00:00,BTC,-0.000745027,-0.001045027
2023-05-12T16:00:00.253000+00:00,BTC,-0.0008179771,-0.0011179771
2023-05-13T00:00:00.278000+00:00,BTC,-0.0004403551,-0.0007403551
2023-05-13T08:00:00.255000+00:00,BTC,-0.0001034319,-0.0004034319
2023-05-13T16:00:00.054000+00:00,BTC,-0.0001380334,-0.0004380334
2023-05-14T00:00:00.087000+00:00,BTC,-0.0002227042,-0.0005227042
2023-05-14T08:00:00.271000+00:00,BTC,-0.0002137192,-0.0005137192
2023-05-14T16:00:00.380000+00:00,BTC,-0.0001945397,-0.0004945397
2023-05-15T00:00:00.374000+00:00,BTC,-7.82041e-05,-0.0003782041
2023-05-15T08:00:00.045000+00:00,BTC,-0.0001276332,-0.0004276332
2023-05-15T16:00:00.409000+00:00,BTC,-0.0001288077,-0.0004288077
2023-05-16T00:00:00.447000+00:00,BTC,-2.53654e-05,-0.0003253654
2023-05-16T08:00:00.126000+00:00,BTC,-0.000129521,-0.000429521
2023-05-16T16:00:00.731000+00:00,BTC,-4.62775e-05,-0.0003462775
2023-05-17T00:00:00.067000+00:00,BTC,-2.61481e-05,-0.0003261481
2023-05-17T08:00:00.279000+00:00,BTC,0.0001,-4.42638e-05
2023-05-17T16:00:00.024000+00:00,BTC,0.0001,-7.6506e-05
2023-05-18T00:00:00.048000+00:00,BTC,0.0001,-4.90768e-05
2023-05-18T08:00:00.038000+00:00,BTC,-6.4613e-06,-0.0003064613
2023-05-18T16:00:00.052000+00:00,BTC,-6.7035e-06,-0.0003067035
2023-05-19T00:00:00.026000+00:00,BTC,8.92339e-05,-0.0002107661
2023-05-19T08:00:00.158000+00:00,BTC,0.0001,-0.0001773526
2023-05-19T16:00:00.396000+00:00,BTC,9.1624e-05,-0.000208376
2023-05-20T00:00:00.029000+00:00,BTC,3.66019e-05,-0.0002633981
2023-05-20T08:00:00.111000+00:00,BTC,6.1012e-05,-0.000238988
2023-05-20T16:00:00.345000+00:00,BTC,6.5076e-06,-0.0002934924
2023-05-21T00:00:00.095000+00:00,BTC,-0.0002138913,-0.0005138913
2023-05-21T08:00:00.013000+00:00,BTC,-0.0001202087,-0.0004202087
2023-05-21T16:00:00.088000+00:00,BTC,-0.0001198537,-0.0004198537
2023-05-22T00:00:00.066000+00:00,BTC,-0.0001554343,-0.0004554343
2023-05-22T08:00:00.290000+00:00,BTC,-0.0002855006,-0.0005855006
2023-05-22T16:00:00.159000+00:00,BTC,-0.000269228,-0.000569228
2023-05-23T00:00:00.022000+00:00,BTC,-0.0001899086,-0.0004899086
2023-05-23T08:23:53.040000+00:00,BTC,-0.0001754061,-0.0004754061
2023-05-23T16:00:00.079000+00:00,BTC,-0.0001552822,-0.0004552822
2023-05-24T00:00:00.035000+00:00,BTC,-0.000110501,-0.000410501
2023-05-24T08:00:00.002000+00:00,BTC,-0.000180935,-0.000480935
2023-05-24T16:00:00.001000+00:00,BTC,-0.0001998793,-0.0004998793
2023-05-25T00:00:00.233000+00:00,BTC,-0.0001763761,-0.0004763761
2023-05-25T08:00:00.374000+00:00,BTC,-7.40973e-05,-0.0003740973
2023-05-25T16:00:00.209000+00:00,BTC,-9.98004e-05,-0.0003998004
2023-05-26T00:00:00.136000+00:00,BTC,-8.10263e-05,-0.0003810263
2023-05-26T08:00:00.044000+00:00,BTC,-0.0001183066,-0.0004183066
2023-05-26T16:00:00.180000+00:00,BTC,-0.0001308069,-0.0004308069
2023-05-27T00:00:00.015000+00:00,BTC,-9.70696e-05,-0.0003970696
2023-05-27T08:00:00.106000+00:00,BTC,-8.23054e-05,-0.0003823054
2023-05-27T16:00:00.044000+00:00,BTC,-9.7019e-05,-0.000397019
2023-05-28T00:00:00.362000+00:00,BTC,-0.000207327,-0.000507327
2023-05-28T08:00:00.081000+00:00,BTC,-0.0003484458,-0.0006484458
2023-05-28T16:00:00.156000+00:00,BTC,-0.0001325304,-0.0004325304
2023-05-29T00:00:00.082000+00:00,BTC,-5.52924e-05,-0.0003552924
2023-05-29T08:00:00.068000+00:00,BTC,4.41208e-05,-0.0002558792
2023-05-29T16:00:00.081000+00:00,BTC,-2.9903e-05,-0.000329903
2023-05-30T00:00:00.148000+00:00,BTC,-1.51245e-05,-0.0003151245
2023-05-30T08:00:00.206000+00:00,BTC,0.0001,-0.000139172
2023-05-30T16:00:00.053000+00:00,BTC,0.0001,-0.0001622872
2023-05-31T00:00:00.047000+00:00,BTC,0.0001,-9.00107e-05
2023-05-31T08:00:00.219000+00:00,BTC,0.0001,0.0001968538
2023-05-31T16:00:00.323000+00:00,BTC,0.0001,0.0002841023
2023-06-01T00:00:00.139000+00:00,BTC,0.0001,9.50148e-05
2023-06-01T08:00:00.067000+00:00,BTC,0.0001,-0.000173581
2023-06-01T16:00:00.096000+00:00,BTC,3.06061e-05,-0.0002693939
2023-06-02T00:00:00.428000+00:00,BTC,-3.65626e-05,-0.0003365626
2023-06-02T08:00:00.113000+00:00,BTC,-9.1338e-06,-0.0003091338
2023-06-02T16:00:00.038000+00:00,BTC,2.613e-06,-0.000297387
2023-06-03T00:00:00.055000+00:00,BTC,-5.30844e-05,-0.0003530844
2023-06-03T08:00:00.071000+00:00,BTC,-1.51792e-05,-0.0003151792
2023-06-03T16:00:00.011000+00:00,BTC,-6.86994e-05,-0.0003686994
2023-06-04T00:00:00.341000+00:00,BTC,-7.33253e-05,-0.0003733253
2023-06-04T08:00:00.084000+00:00,BTC,-2.06972e-05,-0.0003206972
2023-06-04T16:00:00.195000+00:00,BTC,-7.1422e-06,-0.0003071422
2023-06-05T00:00:00.078000+00:00,BTC,2.8243e-05,-0.000271757
2023-06-05T08:00:00.375000+00:00,BTC,-1.77927e-05,-0.0003177927
2023-06-05T16:00:00.060000+00:00,BTC,-3.88377e-05,-0.0003388377
2023-06-06T00:00:00.279000+00:00,BTC,-0.0001672619,-0.0004672619
2023-06-06T08:00:00.072000+00:00,BTC,0.0001,-6.79551e-05
2023-06-06T16:00:00.128000+00:00,BTC,0.0001,0.0002956441
2023-06-07T00:00:00.420000+00:00,BTC,0.0001,0.0002099659
2023-06-07T08:00:00.037000+00:00,BTC,0.0001,-3.88114e-05
2023-06-07T16:00:00.026000+00:00,BTC,0.0001,3.37373e-05
2023-06-08T00:00:00.254000+00:00,BTC,0.0001,0.0002035847
2023-06-08T01:00:00.054000+00:00,BTC,1.25e-05,0.0002346732
2023-06-08T02:00:00.123000+00:00,BTC,1.25e-05,0.0001351186
2023-06-08T03:00:00.373000+00:00,BTC,1.25e-05,7.03432e-05
2023-06-08T04:00:00.022000+00:00,BTC,1.25e-05,0.0001449241
2023-06-08T05:00:00.074000+00:00,BTC,1.25e-05,0.0001564951
2023-06-08T06:00:00.106000+00:00,BTC,1.25e-05,0.0001068963
2023-06-08T07:00:00.059000+00:00,BTC,1.25e-05,0.000145395
2023-06-08T08:00:00.002000+00:00,BTC,1.25e-05,6.79842e-05
2023-06-08T09:00:00.030000+00:00,BTC,1.25e-05,5.9776e-05
2023-06-08T10:00:00.406000+00:00,BTC,1.25e-05,3.60061e-05
2023-06-08T11:00:00.055000+00:00,BTC,1.25e-05,0.0001087185
2023-06-08T12:00:00.056000+00:00,BTC,1.25e-05,7.58897e-05
2023-06-08T13:00:00.091000+00:00,BTC,1.25e-05,0.0001322223
2023-06-08T14:00:00.160000+00:00,BTC,1.25e-05,0.0002459472
2023-06-08T15:00:00.429000+00:00,BTC,1.25e-05,0.0003356797
2023-06-08T16:00:00.062000+00:00,BTC,1.25e-05,0.0002082509
2023-06-08T17:00:00.054000+00:00,BTC,1.25e-05,0.0001350009
2023-06-08T18:00:00.012000+00:00,BTC,1.25e-05,0.0001951581
2023-06-08T19:00:00.086000+00:00,BTC,1.25e-05,0.0001921788
2023-06-08T20:00:00.353000+00:00,BTC,1.25e-05,0.0001059388
2023-06-08T21:00:00.321000+00:00,BTC,1.25e-05,0.0001393652
2023-06-08T22:00:00.024000+00:00,BTC,1.25e-05,0.0001282968
2023-06-08T23:00:00.342000+00:00,BTC,1.25e-05,0.0001244089
2023-06-09T00:00:00.088000+00:00,BTC,1.25e-05,0.0001167327
2023-06-09T01:00:00.255000+00:00,BTC,1.25e-05,0.0001466518
2023-06-09T02:00:00.108000+00:00,BTC,1.25e-05,0.0001633044
2023-06-09T03:00:00.015000+00:00,BTC,1.25e-05,0.0001952516
2023-06-09T04:00:00.356000+00:00,BTC,1.25e-05,0.0001812754
2023-06-09T05:00:00.040000+00:00,BTC,1.25e-05,0.0001659914
2023-06-09T06:00:00.089000+00:00,BTC,1.25e-05,0.0001419847
2023-06-09T07:00:00.204000+00:00,BTC,1.25e-05,0.0001653401
2023-06-09T08:00:00.150000+00:00,BTC,1.25e-05,0.0001157266
2023-06-09T09:00:00.228000+00:00,BTC,1.25e-05,0.0002298964
2023-06-09T10:00:00.075000+00:00,BTC,1.25e-05,0.0002179756
2023-06-09T11:00:00.086000+00:00,BTC,1.25e-05,0.0002255141
2023-06-09T12:00:00.041000+00:00,BTC,1.25e-05,0.0002470782
2023-06-09T13:00:00.073000+00:00,BTC,1.25e-05,0.0001078511
2023-06-09T14:00:00.034000+00:00,BTC,1.25e-05,2.6113e-05
2023-06-09T15:00:00.258000+00:00,BTC,1.25e-05,8.9284e-06
2023-06-09T16:00:00.196000+00:00,BTC,1.25e-05,1.97291e-05
2023-06-09T17:00:00.108000+00:00,BTC,1.25e-05,0.0001045532
2023-06-09T18:00:00.398000+00:00,BTC,1.25e-05,0.0001668277
2023-06-09T19:00:00.050000+00:00,BTC,1.25e-05,0.0001776588
2023-06-09T20:00:00.107000+00:00,BTC,1.25e-05,0.0002068264
2023-06-09T21:00:00.045000+00:00,BTC,1.25e-05,0.0001728121
2023-06-09T22:00:00.137000+00:00,BTC,1.25e-05,2.3718e-06
2023-06-09T23:00:00.007000+00:00,BTC,1.25e-05,4.4144e-06
2023-06-10T00:00:00.089000+00:00,BTC,1.25e-05,-3.61169e-05
2023-06-10T01:00:00.046000+00:00,BTC,1.25e-05,1.00023e-05
2023-06-10T02:00:00.029000+00:00,BTC,1.25e-05,8.2497e-05
2023-06-10T03:00:00.021000+00:00,BTC,1.25e-05,7.8068e-05
2023-06-10T04:00:00.061000+00:00,BTC,1.25e-05,0.0001037796
2023-06-10T05:00:00.110000+00:00,BTC,1.55544e-05,0.0004244353
2023-06-10T06:00:00.102000+00:00,BTC,4.33425e-05,0.0006467397
2023-06-10T07:00:00.262000+00:00,BTC,4.79961e-05,0.0006839692
2023-06-10T08:00:00.047000+00:00,BTC,4.94176e-05,0.0006953407
2023-06-10T09:00:00.062000+00:00,BTC,3.73625e-05,0.0005989004
2023-06-10T10:00:00.106000+00:00,BTC,2.39268e-05,0.0004914142
2023-06-10T11:00:00.009000+00:00,BTC,2.11591e-05,0.0004692725
2023-06-10T12:00:00.056000+00:00,BTC,1.91185e-05,0.0004529476
2023-06-10T13:00:00.157000+00:00,BTC,3.605e-05,0.0005883996
2023-06-10T14:00:00.091000+00:00,BTC,3.31765e-05,0.0005654122
2023-06-10T15:00:00.086000+00:00,BTC,3.87226e-05,0.0006097808
2023-06-10T16:00:00.155000+00:00,BTC,3.67592e-05,0.0005940737
2023-06-10T17:00:00.157000+00:00,BTC,3.31005e-05,0.0005648039
2023-06-10T18:00:00.161000+00:00,BTC,9.57744e-05,0.0010661952
2023-06-10T19:00:00.337000+00:00,BTC,8.6884e-05,0.0009950717
2023-06-10T20:00:00.442000+00:00,BTC,4.71132e-05,0.0006769056
2023-06-10T21:00:00.309000+00:00,BTC,4.97588e-05,0.0006980705
2023-06-10T22:00:00.292000+00:00,BTC,3.01659e-05,0.0005413272
2023-06-10T23:00:00.089000+00:00,BTC,2.80106e-05,0.0005240849
2023-06-11T00:00:00.098000+00:00,BTC,2.13738e-05,0.0004709901
2023-06-11T01:00:00.065000+00:00,BTC,2.56264e-05,0.0005050115
2023-06-11T02:00:00.067000+00:00,BTC,1.25e-05,0.0003405323
2023-06-11T03:00:00.083000+00:00,BTC,1.25e-05,0.0003369966
2023-06-11T04:00:00.382000+00:00,BTC,1.50071e-05,0.0004200569
2023-06-11T05:00:00.342000+00:00,BTC,1.5543e-05,0.0004243438
2023-06-11T06:00:00.216000+00:00,BTC,1.5e-05,0.00042
2023-06-11T07:00:00.178000+00:00,BTC,2.28116e-05,0.0004824929
2023-06-11T08:00:00.036000+00:00,BTC,1.25e-05,0.0003503503
2023-06-11T09:00:00.438000+00:00,BTC,1.30317e-05,0.0004042534
2023-06-11T10:00:00.111000+00:00,BTC,1.25e-05,0.0003337022
2023-06-11T11:00:00.054000+00:00,BTC,1.25e-05,0.0003565602
2023-06-11T12:00:00.423000+00:00,BTC,1.45404e-05,0.0004163229
2023-06-11T13:00:00.320000+00:00,BTC,1.42098e-05,0.0004136782
2023-06-11T14:00:00.006000+00:00,BTC,1.70486e-05,0.0004363885
2023-06-11T15:00:00.354000+00:00,BTC,1.40736e-05,0.0004125885
2023-06-11T16:00:00.003000+00:00,BTC,1.5952e-05,0.000427616
2023-06-11T17:00:00.001000+00:00,BTC,4.3373e-05,0.0006469844
2023-06-11T18:00:00.003000+00:00,BTC,6.12039e-05,0.0007896311
2023-06-11T19:00:00.059000+00:00,BTC,4.01676e-05,0.0006213404
2023-06-11T20:00:00.204000+00:00,BTC,4.31598e-05,0.0006452783
2023-06-11T21:00:00.014000+00:00,BTC,3.99832e-05,0.0006198658
2023-06-11T22:00:00.072000+00:00,BTC,3.6179e-05,0.0005894319
2023-06-11T23:00:00.083000+00:00,BTC,3.74343e-05,0.0005994745
2023-06-12T00:00:00.110000+00:00,BTC,3.04198e-05,0.0005433581
2023-06-12T01:00:00.059000+00:00,BTC,2.95083e-05,0.0005360665
2023-06-12T02:00:00.075000+00:00,BTC,3.7596e-05,0.0006007682
2023-06-12T03:00:00.432000+00:00,BTC,5.55929e-05,0.0007447432
2023-06-12T04:00:00.031000+00:00,BTC,2.34327e-05,0.0004874614
2023-06-12T05:00:00.201000+00:00,BTC,2.15581e-05,0.000472465
2023-06-12T06:00:00.188000+00:00,BTC,1.2771e-05,0.0004021677
2023-06-12T07:00:00.016000+00:00,BTC,1.27441e-05,0.000401953
2023-06-12T08:00:00.170000+00:00,BTC,1.25e-05,0.000378041
2023-06-12T09:00:00.004000+00:00,BTC,1.96143e-05,0.0004569146
2023-06-12T10:00:00.034000+00:00,BTC,3.52364e-05,0.0005818909
2023-06-12T11:00:00.043000+00:00,BTC,3.1628e-05,0.0005530242
2023-06-12T12:00:00.074000+00:00,BTC,2.26479e-05,0.0004811829
2023-06-12T13:00:00.419000+00:00,BTC,1.92607e-05,0.0004540857
2023-06-12T14:00:00.033000+00:00,BTC,4.42954e-05,0.000654363
2023-06-12T15:00:00.276000+00:00,BTC,4.07683e-05,0.0006261462
2023-06-12T16:00:00.061000+00:00,BTC,2.75502e-05,0.0005204015
2023-06-12T17:00:00.011000+00:00,BTC,1.70983e-05,0.0004367864
2023-06-12T18:00:00.257000+00:00,BTC,5.93687e-05,0.0007749494
2023-06-12T19:00:00.051000+00:00,BTC,5.31883e-05,0.0007255061
2023-06-12T20:00:00.302000+00:00,BTC,3.76172e-05,0.0006009378
2023-06-12T21:00:00.061000+00:00,BTC,3.98741e-05,0.0006189929
2023-06-12T22:00:00.045000+00:00,BTC,3.19933e-05,0.0005559463
2023-06-12T23:00:00.043000+00:00,BTC,3.26848e-05,0.0005614787
2023-06-13T00:00:00.002000+00:00,BTC,2.6159e-05,0.0005092723
2023-06-13T01:00:00.232000+00:00,BTC,4.82651e-05,0.0006861209
2023-06-13T02:00:00.075000+00:00,BTC,4.5417e-05,0.0006633357
2023-06-13T03:00:00.235000+00:00,BTC,4.51174e-05,0.0006609393
2023-06-13T04:00:00.063000+00:00,BTC,3.06513e-05,0.0005452103
2023-06-13T05:00:00.076000+00:00,BTC,2.54875e-05,0.0005039004
2023-06-13T06:00:00.327000+00:00,BTC,2.4804e-05,0.0004984323
2023-06-13T07:00:00.364000+00:00,BTC,2.15002e-05,0.0004720015
2023-06-13T08:00:00.051000+00:00,BTC,1.72283e-05,0.0004378265
2023-06-13T09:00:00.206000+00:00,BTC,4.04185e-05,0.0006233479
2023-06-13T10:00:00.024000+00:00,BTC,3.70868e-05,0.0005966941
2023-06-13T11:00:00.130000+00:00,BTC,2.66713e-05,0.0005133706
2023-06-13T12:00:00.055000+00:00,BTC,3.62582e-05,0.0005900658
2023-06-13T13:00:00.038000+00:00,BTC,6.31709e-05,0.0008053673
2023-06-13T14:00:00.288000+00:00,BTC,6.23099e-05,0.0007984788
2023-06-13T15:00:00.345000+00:00,BTC,5.21951e-05,0.0007175604
2023-06-13T16:00:00.459000+00:00,BTC,5.85779e-05,0.0007686229
2023-06-13T17:00:00.086000+00:00,BTC,3.5946e-05,0.0005875684
2023-06-13T18:00:00.427000+00:00,BTC,2.81125e-05,0.0005248999
2023-06-13T19:00:00.084000+00:00,BTC,3.85012e-05,0.0006080094
2023-06-13T20:00:00.071000+00:00,BTC,1.76186e-05,0.000440949
2023-06-13T21:00:00.155000+00:00,BTC,3.2638e-05,0.0005611039
2023-06-13T22:00:00.143000+00:00,BTC,1.77374e-05,0.0004418989
2023-06-13T23:00:00.103000+00:00,BTC,1.48808e-05,0.0004190464
2023-06-14T00:00:00.130000+00:00,BTC,1.25e-05,0.0003834166
2023-06-14T01:00:00.103000+00:00,BTC,2.06488e-05,0.0004651906
2023-06-14T02:00:00.172000+00:00,BTC,1.83983e-05,0.0004471866
2023-06-14T03:00:00.120000+00:00,BTC,2.06011e-05,0.0004648091
2023-06-14T04:00:00.042000+00:00,BTC,1.74623e-05,0.000439698
2023-06-14T05:00:00.158000+00:00,BTC,1.30959e-05,0.0004047675
2023-06-14T06:00:00.156000+00:00,BTC,2.15656e-05,0.0004725252
2023-06-14T07:00:00.038000+00:00,BTC,1.93682e-05,0.0004549459
2023-06-14T08:00:00.419000+00:00,BTC,1.61293e-05,0.0004290348
2023-06-14T09:00:00.416000+00:00,BTC,1.37326e-05,0.0004098611
2023-06-14T10:00:00.013000+00:00,BTC,1.25e-05,0.0003975113
2023-06-14T11:00:00.133000+00:00,BTC,1.60624e-05,0.0004284991
2023-06-14T12:00:00.195000+00:00,BTC,1.41347e-05,0.0004130775
2023-06-14T13:00:00.070000+00:00,BTC,2.4576e-05,0.0004966077
2023-06-14T14:00:00.144000+00:00,BTC,2.21617e-05,0.0004772933
2023-06-14T15:00:00.068000+00:00,BTC,1.58195e-05,0.0004265563
2023-06-14T16:00:00.298000+00:00,BTC,1.25e-05,0.0003977523
2023-06-14T17:00:00.012000+00:00,BTC,1.86854e-05,0.0004494828
2023-06-14T18:00:00.338000+00:00,BTC,4.35078e-05,0.0006480624
2023-06-14T19:00:00.261000+00:00,BTC,7.79958e-05,0.0009239662
2023-06-14T20:00:00.061000+00:00,BTC,4.26409e-05,0.0006411272
2023-06-14T21:00:00.121000+00:00,BTC,0.0001230775,0.0012846203
2023-06-14T22:00:00.206000+00:00,BTC,5.4366e-05,0.0007349282
2023-06-14T23:00:00.104000+00:00,BTC,2.40445e-05,0.0004923556
2023-06-15T00:00:00.065000+00:00,BTC,1.8929e-05,0.0004514321
2023-06-15T01:00:00.191000+00:00,BTC,2.04005e-05,0.0004632039
2023-06-15T02:00:00.166000+00:00,BTC,1.72507e-05,0.0004380059
2023-06-15T03:00:00.003000+00:00,BTC,2.79991e-05,0.0005239932
2023-06-15T04:00:00.143000+00:00,BTC,2.46234e-05,0.0004969876
2023-06-15T05:00:00.129000+00:00,BTC,2.22157e-05,0.0004777252
2023-06-15T06:00:00.070000+00:00,BTC,2.45906e-05,0.0004967248
2023-06-15T07:00:00.043000+00:00,BTC,4.00759e-05,0.0006206074
2023-06-15T08:00:00.059000+00:00,BTC,3.68614e-05,0.0005948911
2023-06-15T09:00:00.001000+00:00,BTC,1.25e-05,0.0003502083
2023-06-15T10:00:00.114000+00:00,BTC,1.29103e-05,0.0004032825
2023-06-15T11:00:00.150000+00:00,BTC,2.51208e-05,0.0005009665
2023-06-15T12:00:00.113000+00:00,BTC,3.78277e-05,0.0006026212
2023-06-15T13:00:00.060000+00:00,BTC,4.86641e-05,0.0006893129
2023-06-15T14:00:00.169000+00:00,BTC,3.63444e-05,0.0005907555
2023-06-15T15:00:00.037000+00:00,BTC,3.50384e-05,0.0005803076
2023-06-15T16:00:00.082000+00:00,BTC,6.40361e-05,0.0008122885
2023-06-15T17:00:00.181000+00:00,BTC,5.64038e-05,0.0007512305
2023-06-15T18:00:00.061000+00:00,BTC,1.87067e-05,0.0004496533
2023-06-15T19:00:00.138000+00:00,BTC,2.28433e-05,0.0004827463
2023-06-15T20:00:00.087000+00:00,BTC,2.24216e-05,0.0004793725
2023-06-15T21:00:00.184000+00:00,BTC,1.88969e-05,0.0004511751
2023-06-15T22:00:00.161000+00:00,BTC,2.13272e-05,0.0004706178
2023-06-15T23:00:00.091000+00:00,BTC,1.25e-05,0.0001843692
2023-06-16T00:00:00.016000+00:00,BTC,2.1106e-05,0.0004688483
2023-06-16T01:00:00.117000+00:00,BTC,8.91677e-05,0.0010133414
2023-06-16T02:00:00.014000+00:00,BTC,8.68533e-05,0.0009948265
2023-06-16T03:00:00.154000+00:00,BTC,1.25e-05,1.33783e-05
2023-06-16T04:00:00.030000+00:00,BTC,1.25e-05,6.51067e-05
2023-06-16T05:00:00.216000+00:00,BTC,1.25e-05,2.40625e-05
2023-06-16T06:00:00.209000+00:00,BTC,1.25e-05,1.18307e-05
2023-06-16T07:00:00.108000+00:00,BTC,1.25e-05,-5.62754e-05
2023-06-16T08:00:00.181000+00:00,BTC,1.25e-05,-3.51687e-05
2023-06-16T09:00:00.086000+00:00,BTC,1.25e-05,-2.67823e-05
2023-06-16T10:00:00.118000+00:00,BTC,1.25e-05,-2.59618e-05
2023-06-16T11:00:00.496000+00:00,BTC,1.25e-05,-5.14407e-05
2023-06-16T12:00:00.005000+00:00,BTC,1.25e-05,-1.64076e-05
2023-06-16T13:00:00.472000+00:00,BTC,1.25e-05,-6.55733e-05
2023-06-16T14:00:00.155000+00:00,BTC,1.25e-05,1.27053e-05
2023-06-16T15:00:00.164000+00:00,BTC,1.25e-05,0.000380594
2023-06-16T16:00:00.039000+00:00,BTC,1.25e-05,0.0003443487
2023-06-16T17:00:00.109000+00:00,BTC,1.25e-05,0.0001492616
2023-06-16T18:00:00.049000+00:00,BTC,1.25e-05,0.0002326369
2023-06-16T19:00:00.574000+00:00,BTC,1.25e-05,0.0003050095
2023-06-16T20:00:00.020000+00:00,BTC,1.25e-05,0.0001926057
2023-06-16T21:00:00.129000+00:00,BTC,3.37451e-05,0.0002699606
2023-06-16T22:00:00.105000+00:00,BTC,3.94556e-05,0.000315645
2023-06-16T23:00:00.106000+00:00,BTC,2.56626e-05,0.0002053011
2023-06-17T00:00:00.166000+00:00,BTC,3.26933e-05,0.0002615461
2023-06-17T01:00:00.148000+00:00,BTC,2.23019e-05,0.0001784149
2023-06-17T02:00:00.128000+00:00,BTC,1.15618e-05,9.24943e-05
2023-06-17T03:00:00.070000+00:00,BTC,-2.57047e-05,-0.0002056375
2023-06-17T04:00:00.073000+00:00,BTC,-2.57438e-05,-0.0002059502
2023-06-17T05:00:00.241000+00:00,BTC,-1.32561e-05,-0.0001060488
2023-06-17T06:00:00.074000+00:00,BTC,2.21042e-05,0.0001768337
2023-06-17T07:00:00.099000+00:00,BTC,1.18262e-05,9.46099e-05
2023-06-17T08:00:00.026000+00:00,BTC,-9.433e-07,-7.5467e-06
2023-06-17T09:00:00.194000+00:00,BTC,-1.0145e-06,-8.1157e-06
2023-06-17T10:00:00.010000+00:00,BTC,-5.933e-06,-4.74641e-05
2023-06-17T11:00:00.155000+00:00,BTC,-7.851e-06,-6.28079e-05
2023-06-17T12:00:00.180000+00:00,BTC,8.992e-07,7.1933e-06
2023-06-17T13:00:00.083000+00:00,BTC,9.834e-06,7.86721e-05
2023-06-17T14:00:00.161000+00:00,BTC,-8.0466e-06,-6.43729e-05
2023-06-17T15:00:00.213000+00:00,BTC,-5.1428e-06,-4.11422e-05
2023-06-17T16:00:00.022000+00:00,BTC,5.5097e-06,4.40772e-05
2023-06-17T17:00:00.141000+00:00,BTC,-3.5747e-06,-2.85979e-05
2023-06-17T18:00:00.129000+00:00,BTC,-3.9357e-06,-3.14857e-05
2023-06-17T19:00:00.006000+00:00,BTC,-1.487e-06,-1.18963e-05
2023-06-17T20:00:00.027000+00:00,BTC,-1.55527e-05,-0.0001244213
2023-06-17T21:00:00.085000+00:00,BTC,-7.1843e-06,-5.74746e-05
2023-06-17T22:00:00.122000+00:00,BTC,-5.4747e-06,-4.37973e-05
2023-06-17T23:00:00.314000+00:00,BTC,-1.79934e-05,-0.0001439472
2023-06-18T00:00:00.182000+00:00,BTC,-1.25218e-05,-0.0001001745
2023-06-18T01:00:00.315000+00:00,BTC,2.0725e-06,1.65802e-05
2023-06-18T02:00:00.176000+00:00,BTC,2.531e-07,2.025e-06
2023-06-18T03:00:00.073000+00:00,BTC,-5.6505e-06,-4.52043e-05
2023-06-18T04:00:00.018000+00:00,BTC,-2.0123e-06,-1.60986e-05
2023-06-18T05:00:00.034000+00:00,BTC,1.5255e-06,1.22037e-05
2023-06-18T06:00:00.006000+00:00,BTC,-6.2605e-06,-5.00843e-05
2023-06-18T07:00:00.009000+00:00,BTC,-4.4056e-06,-3.52451e-05
2023-06-18T08:00:00.002000+00:00,BTC,-8.7601e-06,-7.0081e-05
2023-06-18T09:00:00.081000+00:00,BTC,-7.7664e-06,-6.21309e-05
2023-06-18T10:00:00.070000+00:00,BTC,-3.9398e-06,-3.15184e-05
2023-06-18T11:00:00.093000+00:00,BTC,-8.1065e-06,-6.48519e-05
2023-06-18T12:00:00.171000+00:00,BTC,-2.9641e-06,-2.37129e-05
2023-06-18T13:00:00.011000+00:00,BTC,-7.0732e-06,-5.65856e-05
2023-06-18T14:00:00.116000+00:00,BTC,-3.9312e-06,-3.14499e-05
2023-06-18T15:00:00.096000+00:00,BTC,-4.8837e-06,-3.90693e-05
2023-06-18T16:00:00.155000+00:00,BTC,-2.528e-06,-2.02243e-05
2023-06-18T17:00:00.072000+00:00,BTC,-5.5641e-06,-4.45126e-05
2023-06-18T18:00:00.129000+00:00,BTC,-4.8757e-06,-3.90053e-05
2023-06-18T19:00:00.004000+00:00,BTC,-9.5036e-06,-7.60288e-05
2023-06-18T20:00:00.075000+00:00,BTC,1.4399e-06,1.15194e-05
2023-06-18T21:00:00.206000+00:00,BTC,1.10881e-05,8.87049e-05
2023-06-18T22:00:00.063000+00:00,BTC,-5.6563e-06,-4.52503e-05
2023-06-18T23:00:00.137000+00:00,BTC,2.253e-06,1.80242e-05
2023-06-19T00:00:00.040000+00:00,BTC,1.47926e-05,0.0001183409
2023-06-19T01:00:00.182000+00:00,BTC,6.3613e-06,5.08902e-05
2023-06-19T02:00:00.192000+00:00,BTC,1.2722e-06,1.01776e-05
2023-06-19T03:00:00.031000+00:00,BTC,-5.8744e-06,-4.69952e-05
2023-06-19T04:00:00.204000+00:00,BTC,-1.7203e-06,-1.37625e-05
2023-06-19T05:00:00.115000+00:00,BTC,-1.0466e-06,-8.3725e-06
2023-06-19T06:00:00.108000+00:00,BTC,-5.807e-06,-4.64559e-05
2023-06-19T07:00:00.048000+00:00,BTC,-9.6581e-06,-7.72647e-05
2023-06-19T08:00:00.117000+00:00,BTC,-1.21357e-05,-9.70858e-05
2023-06-19T09:00:00.180000+00:00,BTC,-1.01856e-05,-8.14851e-05
2023-06-19T10:00:00.057000+00:00,BTC,-8.1396e-06,-6.51165e-05
